cloud
1 1 c O D D 0 | 4e | Sn 0.03 H 0.19 C 0.45 F 0.32
1 0 0 | 2i 1a 1d | Mn 0.03 H 0.39 C 0.28 N 0.14 Cl 0.03 O 0.14
1 2 b D O O c O O O 0 | 4k 2c | In 0.4 Fe 0.2 Se 0.4
0 3 a D D O b O O O j O O O 0 | 2b 2a | La 0.25 Y 0.25 Pb 0.5
1 2 a D D O c O O O 0 | 2c 4e 2d | K 0.25 La 0.5 Nb 0.25
0 4 a D D D b O O O m O O O c D O F 0 | 4b 8d 4a | Sc 0.25 Pb 0.5 Se 0.25
1 3 a E C C n O O O e O O O 0 | 3a 3b 6c | Ba 0.25 Tb 0.25 Nd 0.5
0 4 a D D D b O O O m O O O j O O O 0 | 2b 2c 2a 2d | Li 0.25 Mo 0.25 Pt 0.5
0 2 n O O O k O O O 0 | 1b 1c 1a | Ac 0.33 Dy 0.33 Ru 0.33
0 2 b O O D j D O O 0 | 4a | Pb 0.33 I 0.67
1 3 a D D D b O O O c O O O 0 | 2a 8l 4i 4h 4j 2d | Ir 0.08 Pt 0.5 Rh 0.42
1 3 b O O O g O O O c O O O 0 | 1a 1b 2f 1d | Fe 0.2 Tc 0.2 Sn 0.4 Te 0.2
1 1 c O O O 0 | 1g 1e 1a 1f 2m 2n | La 0.25 Pm 0.12 Sm 0.12 Tm 0.5
0 3 a E C C n O O O k O O O 0 | 3a 18c 9b | Li 0.05 Pm 0.05 Cu 0.89
1 3 a D D O b O O O c O O O 0 | 2a 4j 4i | Hf 0.14 Zn 0.29 Sb 0.57
1 4 a D D D b O O O g O O O c O O O 0 | 2b 4d 2a | La 0.25 Cd 0.5 Sb 0.25
1 6 a O D D a D O D b O O O c O O O d O O O e O O O 0 | 8c 4a 4b | K 0.5 In 0.25 Os 0.25
1 1 c O O O 0 | 1a 1f 1g 1e | Mn 0.5 Re 0.25 Os 0.25
1 4 a D D D b O O O g O O O c O O O 0 | 4d 2a 2b | Al 0.5 Ni 0.25 Mo 0.25
0 4 a D D D b O O O m O O O c D O F 0 | 8d 4b 4a | Cu 0.5 As 0.25 I 0.25
1 3 a D D D b O O O c O O O 0 | 4j 8l 4h 2a | Pr 0.22 Y 0.67 Tl 0.11
0 4 a D D D b O O O m O O O c D O F 0 | 8d 4b 4a | Cu 0.5 Rh 0.25 Pb 0.25
0 3 a D D D b O O O j O O O 0 | 2b 2a | Na 0.25 Sb 0.5 W 0.25
1 3 a E C C n O O O e O O O 0 | 6c 3b 3a | La 0.5 Tm 0.25 Nb 0.25
1 3 b O O O g O O O c O O O 0 | 1a 2g 1b 4i 2h 1c 1d | Ce 0.06 Pm 0.19 Nd 0.75
1 2 a D D O c O O D 0 | 4e 8f | Ca 0.1 Ga 0.2 Te 0.1 S 0.6
0 3 n O O O i O O O k O O O 0 | 1a 1d 1f | Th 0.33 Be 0.33 P 0.33
1 3 b O O O g O O O c O O O 0 | 1b 1d 1a 2f | Rb 0.2 La 0.2 Cu 0.2 S 0.4
1 3 a D D O b O O O c O O O 0 | 4j 4i 2a | Fe 0.29 Tc 0.29 Rh 0.43
0 6 a O D D a D O D b O O O c O O O d O O O l O O O 0 | 4a 4c 4d | Eu 0.33 Np 0.33 Pa 0.33
1 4 a D D D b O O O g O O O c O O O 0 | 2b 4d 4e 2a | Ac 0.17 Hg 0.33 Pd 0.33 Pt 0.17
1 1 c O D D 0 | 4e | P 0.02 H 0.53 C 0.42 Br 0.02 O 0.02
1 0 0 | 2i 1a | Co 0.02 H 0.42 C 0.42 N 0.02 O 0.13
1 3 n O O O b O O D e O O O 0 | 2a 2d 2c | Nb 0.33 Rh 0.33 Pb 0.33
0 4 a D D D b O O O g O O O j O O O 0 | 2a | U 0.33 Ni 0.33 As 0.33
0 4 a D D D b O O O m O O O j O O O 0 | 2b 2a 2d 2c | Ni 0.25 B 0.5 Pb 0.25
1 1 c O D D 0 | 4e | H 0.44 C 0.33 N 0.1 Cl 0.03 O 0.1
1 3 a D D D b O O O c O O O 0 | 2d 4j 4i 2a | Tb 0.17 Nd 0.33 Sn 0.5
0 3 n O O O i O O O k O O O 0 | 1e 1b 1d | Hg 0.33 B 0.33 Ru 0.33
1 1 c O O O 0 | 1e 1c 1a 1h | K 0.25 Sc 0.25 Ge 0.5
0 3 n O O O i O O O k O O O 0 | 1a 2i 1b | Mg 0.25 Nb 0.75
1 3 b O O O g O O O c O O O 0 | 2g 1a 1d 2h | Hf 0.5 Sc 0.17 Tc 0.33
1 6 a O D D a D O D b O O O c O O O d O O O e O O O 0 | 4b 4a 8c | Sn 0.25 Rh 0.25 N 0.5
0 6 a O D D a D O D b O O O c O O O d O O O l O O O 0 | 16e 4a 4d | Ba 0.67 Tc 0.17 Mo 0.17
0 2 b O O D g O O F 0 | 4a | H 0.5 C 0.41 N 0.06 O 0.03
0 6 a O D D a D O D b O O O c O O O d O O O l O O O 0 | 4c 4a 16e | Ce 0.17 Ga 0.17 Ir 0.67
1 2 a D D O c O O O 0 | 4i 2d 2b | La 0.5 As 0.17 Se 0.25 Br 0.08
1 2 a D D O c O O O 0 | 4i 4h 4g | La 0.6 Cd 0.2 Ni 0.2
0 3 a D D D b O O O j D D O 0 | 8c 4a | Dy 0.01 H 0.25 C 0.49 N 0.03 O 0.09 F 0.13
1 3 b O O O g O O O c O O O 0 | 1b 2f 1d | Ag 0.25 Mo 0.5 W 0.25
1 2 b D D D c O O D 0 | 8d 4c | Nb 0.22 Cu 0.11 P 0.67
1 1 c O D O 0 | 4f 2e | La 0.67 Zn 0.17 Co 0.17
1 3 a D D O b O O D c O O D 0 | 4c 4a | Cs 0.25 Li 0.25 Cl 0.5
0 4 b O O O g D D O c D D O h D D O 1 Y B O | 2c 2b | Tb 0.2 Pm 0.2 Se 0.4 O 0.2
1 4 a D D D b O O O g O O O c O O O 0 | 4d 4e 2a | Y 0.4 Ga 0.4 Cu 0.2
1 0 0 | 2i | Ge 0.02 P 0.05 H 0.48 C 0.32 S 0.02 N 0.02 O 0.08
1 3 a D D O b O O O c O O O 0 | 2d 2c 4e | Zr 0.25 Fe 0.25 Rh 0.5
0 6 a O D D a D O D b O O O c O O O d O O O l O O O 0 | 4a 4b 4d 4c | Ac 0.25 Cd 0.25 Ag 0.25 Hg 0.25
0 6 a O D D a D O D b O O O c O O O d O O O l O O O 0 | 4c 4d 4a 4b | Sm 0.25 Th 0.25 Ru 0.25 Rh 0.25
1 4 b O O O c O O O d O O O e O O O 0 | 1a 3d 1b | Na 0.2 Nb 0.6 Cu 0.2
1 2 a D D O c O O O 0 | 4g 4h 2c 8j 4i | Cs 0.18 K 0.18 Os 0.09 O 0.55
0 2 a E C C n O O O 0 | 3a 9b | Na 0.1 Mn 0.2 Ag 0.1 Cl 0.6
1 6 a O D D a D O D b O O O c O O O d O O O e O O O 0 | 8c 4b 4a | Sr 0.5 Bi 0.25 Ir 0.25
0 4 a O D D a D O D b O O O j O O O 0 | 4a 8b 8c 8d | Ta 0.12 N 0.25 Cl 0.62
0 2 a D D O j O O O 0 | 2a | Y 0.25 Hf 0.25 Te 0.5
0 2 a D D O j O O O 0 | 2a | Ca 0.25 Cu 0.5 Ni 0.25
1 6 a O D D a D O D b O O O c O O O d O O O e O O O 0 | 8c 4b 4a | Fe 0.5 P 0.25 N 0.25
1 1 c O D D 0 | 4e | H 0.5 C 0.29 N 0.04 O 0.04 F 0.12
1 2 a D D O c O O O 0 | 2c 4i 2b | Re 0.25 Pd 0.5 Pt 0.25
0 4 a D D D b O O O m O O O j O O O 0 | 2b 2c 2a 2d | Al 0.25 Re 0.25 Sb 0.5
0 4 b O O O g D D O c D D O h D D O 1 Y B O | 2c 2a 2b | Pa 0.25 Zn 0.25 Sb 0.5
1 3 a D D O b O O D c O O D 0 | 4c 8g 16h 8e | Sn 0.2 Te 0.2 Rh 0.6
1 3 b O O O g O O O c D D O 0 | 4h 2a 4g | La 0.4 V 0.2 As 0.4
1 3 a D D D b O O O c O O O 0 | 2c 4j 4g 8n 4i | Ac 0.09 Tl 0.18 Si 0.18 O 0.55
0 6 a O D D a D O D b O O O c O O O d O O O l O O O 0 | 4a 4c 4d | Cu 0.33 Hg 0.33 Sb 0.33
1 3 b O O O g O O O c O O O 0 | 1d 1b 2f 1a | Mg 0.2 Sc 0.2 Cd 0.4 H 0.2
1 2 b O O O c D D O 0 | 4h 2c 4g 2a | Ti 0.25 Cr 0.12 Ir 0.62
0 4 a D D D b O O O m O O O j O O O 0 | 2a 2d 2c 2b | Na 0.5 Ge 0.25 Se 0.25
1 3 b O O O g O O O c O O O 0 | 1d 1a 1b 2f | La 0.2 Pd 0.2 H 0.2 S 0.4
1 4 a D D D b O O O g O O O c O O O 0 | 2a 8f 8j 8i | Nd 0.08 Zn 0.31 Pd 0.62
0 2 b O O O j O O O 0 | 1d 1a | Nb 0.25 Rh 0.5 W 0.25
0 3 b O O O c D D O h D D O 1 B B O | 2b 2a | K 0.5 Ag 0.5
1 3 a E C C n O O O e O O O 0 | 6c 3b 18h 3a | U 0.25 Ni 0.58 B 0.17
1 1 c O D D 0 | 4e | B 0.01 H 0.48 Ru 0.03 C 0.35 O 0.05 F 0.07
1 6 a O D D a D O D b O O O c O O O d O O O e O O O 0 | 8c 4b 4a | Pt 0.5 I 0.25 Br 0.25
1 3 b O O O g O O O c D D O 0 | 4h 4g 2a | Mn 0.4 Be 0.4 Ru 0.2
0 3 n O O O i O O O k O O O 0 | 1a 1c 3k 3j | Lu 0.09 Si 0.09 P 0.27 Rh 0.55
0 3 a O D D b O O O j O O O 0 | 2a 2b | Cd 0.25 Co 0.25 Ge 0.5
1 3 b O O O g O O O c O O O 0 | 1d 2f 1b | Gd 0.25 Dy 0.5 Bi 0.25
1 3 a E C C n O O O e O O O 0 | 3b 6c 3a | Cd 0.25 In 0.5 As 0.25
0 1 j O O O 0 | 2c 1a | Rb 0.25 Tl 0.38 P 0.38
1 0 0 | 2i | Np 0.01 H 0.4 C 0.24 S 0.04 N 0.02 O 0.17 F 0.12
1 6 a O D D a D O D b O O O c O O O d O O O e O O O 0 | 8c 4a 4b 24e | K 0.2 Pa 0.1 Mn 0.1 O 0.6
1 4 a D D D b O O O g O O O c O O O 0 | 2a 4d 4e | Ca 0.2 Ti 0.4 Ir 0.4
0 4 b O O O g D D O c D D O h D D O 1 Y B O | 2c 2a 2b | Pr 0.25 Ni 0.25 As 0.25 O 0.25
1 3 a E C C n O O O e O O O 0 | 3a 3b 6c | La 0.25 Hf 0.25 Tl 0.5
1 3 n O O O b O O D e O O O 0 | 4e 4f 2d 2c | K 0.62 Mg 0.12 As 0.25
1 1 c O D D 0 | 4e | B 0.01 P 0.01 H 0.51 Ru 0.02 C 0.39 Cl 0.01 F 0.04
1 2 a E C C n O O O 0 | 3a 18f | Li 0.05 Ga 0.32 Hg 0.63
0 3 n O O O i O O D e O O O 0 | 4f 2c 4e 12i 6h | Rb 0.21 Ga 0.14 F 0.64
0 2 n O O O k O O O 0 | 1a 1b 1c | Sr 0.33 Ca 0.33 In 0.33
1 0 0 | 2i | H 0.37 C 0.45 S 0.03 N 0.03 O 0.11 F 0.03
1 3 b O O O g O O O c D D O 0 | 2a 4g 4h | Ac 0.2 Ce 0.4 In 0.4
1 2 a D D O c O O O 0 | 4i | Li 0.5 La 0.17 Pt 0.33
1 3 b O O O g O O O c O O O 0 | 2g 1d 1c | Cd 0.5 Au 0.25 Se 0.25
0 6 a O D D a D O D b O O O c O O O d O O O l O O O 0 | 4a 4d 4b 4c | Tc 0.25 Re 0.25 As 0.5
1 6 a O D D a D O D b O O O c O O O d O O O e O O O 0 | 8c 4a 24e 4b | Li 0.2 Co 0.1 H 0.6 Os 0.1
1 2 a D D O c O O D 0 | 8f | H 0.46 C 0.38 S 0.01 N 0.03 O 0.12
0 3 b O O O g O O O j O O O 0 | 1a 1b | Cu 0.25 B 0.5 Os 0.25
1 3 b O O O g O O O c D D O 0 | 4g 2a 4h | K 0.4 Sc 0.2 O 0.4
1 3 a D D D b O O O c O O O 0 | 4i 2d 2b | K 0.5 Zn 0.25 Ni 0.25
0 4 a D D D b O O O m O O O j O O O 0 | 2d 2a 2c 2b | Li 0.25 Zr 0.5 Br 0.25
0 6 a O D D a D O D b O O O c O O O d O O O l O O O 0 | 4a 4d 4c 4b | Zr 0.25 Re 0.25 Os 0.25 Au 0.25
0 3 n O O O i O O O k O O O 0 | 1b 1e | Gd 0.5 Y 0.5
0 4 b O O O g D D O c D D O h D D O 1 Y B O | 2c 2b | Ca 0.33 Be 0.33 Si 0.33
1 3 a D D O b O O O c O O O 0 | 2c 2d 4e | Li 0.25 Hf 0.25 Nb 0.5
0 0 0 | 1a | Cd 0.14 Ni 0.43 As 0.43
1 3 b O O O g O O O c O O O 0 | 1b 1a 1d 2f | Ca 0.2 Ni 0.2 Sb 0.2 Pb 0.4
0 3 a O D D b O O O j O O O 0 | 4e 4d 2a 2b 8f | Ho 0.12 Tm 0.25 Lu 0.25 Pb 0.38
1 1 c O D O 0 | 2e 4f | Na 0.14 La 0.14 Si 0.14 O 0.57
1 4 a D D D b O O O g O O O c O O O 0 | 2a 4d 4e | Ba 0.2 In 0.4 Pt 0.4
1 6 a O D D a D O D b O O O c O O O d O O O e O O O 0 | 4a 8c 4b | Tb 0.25 Sm 0.5 Pb 0.25
1 3 b O O O g O O O c O O O 0 | 2f 1b 1a 1d | Sr 0.4 Ca 0.2 Ni 0.2 Pb 0.2
1 3 b O O O g O O O c D D O 0 | 2a 4h 4g | Be 0.2 Zn 0.4 B 0.4
0 3 a E C C n O O O k O O O 0 | 3a | Li 0.2 Ca 0.2 H 0.6
1 2 a D D O c O O O 0 | 4i | Ce 0.4 Tc 0.2 Cl 0.4
1 3 a D D D b O O O c O O O 0 | 2a 4j 8l 2d | Pm 0.12 Tc 0.25 Ge 0.62
1 2 b D O D c O D O 0 | 4c | Cu 0.17 Bi 0.17 Pb 0.17 S 0.5
0 4 a D D D b O O O m O O O j O O O 0 | 2a 2d 2c 2b | Na 0.5 Zr 0.25 Ti 0.25
1 3 b O O O g O O O c D D O 0 | 2a 4h 4g | K 0.2 Ga 0.4 Cu 0.4
1 2 a D D O c O O O 0 | 2a 4i 2d | Al 0.25 Au 0.75
0 3 a D D D b O O O j O O O 0 | 2a 2b | K 0.5 Zr 0.25 Ta 0.25
1 0 0 | 1b 1h 2i | Si 0.01 Cu 0.01 H 0.38 C 0.38 S 0.02 N 0.12 O 0.02 F 0.06
1 3 b O O O g O O O c D D O 0 | 4g 4h 2a | Ga 0.4 Pb 0.4 Au 0.2
1 2 a E C C n O O O 0 | 3b 3a 18f | Cr 0.05 Ru 0.05 Br 0.9
1 2 a D D O c O O D 0 | 4e 8f | H 0.11 Se 0.22 S 0.67
1 1 c O D O 0 | 2e 4f | Rb 0.14 Ac 0.14 Al 0.14 S 0.57
0 3 b O O O g O O O j O O O 0 | 1b 1a | Ce 0.25 Er 0.25 Tl 0.25 Rh 0.25
1 4 a O D D a D O D b O O O c O O O 0 | 8h 16m 16n 8d | Hf 0.17 Ti 0.67 Sb 0.17
0 3 b O O O g O O O j O O O 0 | 1b 1a 2c 4d | Ac 0.1 U 0.1 Mn 0.2 O 0.6
0 3 a D D D b O O O j O O O 0 | 2a 2b | Cs 0.2 Na 0.2 Hg 0.2 Bi 0.4
0 2 a D D O j O O O 0 | 2a | Ho 0.14 Er 0.14 B 0.64 Mo 0.05 Os 0.05
0 3 a O D D b O O O j O O O 0 | 4d 2a 4e 2b | Yb 0.22 Pr 0.11 Hg 0.33 Pd 0.11 Au 0.22
1 1 c O D D 0 | 4e | H 0.35 C 0.47 N 0.06 Cl 0.06 O 0.06
0 6 a O D D a D O D b O O O c O O O d O O O l O O O 0 | 4a 4c 4d 4b | Y 0.25 Ta 0.25 Cd 0.25 Pt 0.25
1 1 c O O O 0 | 2m 1e 1f | Mn 0.5 Nb 0.25 Cr 0.25
0 4 a D D D b O O O m O O O c D O F 0 | 4a 4b 8d | Y 0.25 Cr 0.25 N 0.5
1 1 c O O O 0 | 1a 1f 1e 1g | La 0.5 Sc 0.25 Se 0.25
1 2 a D D O c O O O 0 | 2c 8j 4i 2a | Ce 0.08 Zn 0.67 Ga 0.17 Cu 0.08
1 0 0 | 1f 2i 1a | Cs 0.08 Bi 0.17 Ir 0.08 O 0.67
1 3 a D D O b O D D c O D D 0 | 16g 8f 8d 8e | Nb 0.3 Cl 0.7
1 3 a D D O b O O O c O O O 0 | 2c 4i 2d | Be 0.25 Ge 0.5 Cl 0.25
1 3 a D D D b O O O c D D O 0 | 8j 4b 4a | Tb 0.5 Er 0.17 Tl 0.33
1 2 a D D O c O O O 0 | 4i 2a | Ho 0.29 Mn 0.29 Sn 0.29 C 0.14
0 4 b O O O g D D O c D D O h D D O 1 Y B O | 2c 2b | Pa 0.2 Cu 0.2 Sn 0.4 N 0.2
0 1 j O O O 0 | 1a 1b | Yb 0.08 Ce 0.03 Ho 0.11 B 0.67 Os 0.11
1 3 a D D O b O O D c O O D 0 | 4c | Dy 0.6 Ag 0.2 Pb 0.2
0 3 b O O O m O O O j O O O 0 | 2g 1d 1a 1b 1c | Rb 0.2 Ga 0.3 Sn 0.4 Au 0.1
0 4 b O O O g D D O c D D O h D D O 1 Y B O | 2c | Ac 0.33 Ho 0.33 Pa 0.33
1 1 c O D D 0 | 4e | H 0.32 Pt 0.02 C 0.32 N 0.07 Cl 0.04 O 0.25
1 4 a O D D a D O D b O O O c O O O 0 | 8i 4b | Sn 0.67 As 0.33
0 3 a E C C n O O O k O O O 0 | 3a | Pr 0.25 Er 0.25 Tm 0.25 Sc 0.25
1 3 a D D O b O O D c O O D 0 | 4c | Ca 0.33 Pm 0.33 Pt 0.33
0 2 a D D O j O O O 0 | 4b 2a | Ac 0.73 Ni 0.09 Pt 0.18
0 6 a O D D a D O D b O O O c O O O d O O O l O O O 0 | 4a 4c 4d 4b | Li 0.25 Sm 0.25 Mg 0.25 Mn 0.25
0 3 n O O O b O O D k O O O 0 | 2a 2b | Mg 0.33 Bi 0.33 Au 0.33
0 3 a D D D b O O O j O O O 0 | 2a 2b | K 0.25 Zr 0.5 Tl 0.25
0 1 j O O O 0 | 1b 1a | K 0.25 La 0.5 Br 0.25
1 0 0 | 1a 2i 1c | La 0.08 Pm 0.58 Pr 0.33
0 4 a D D D b O O O m O O O c D O F 0 | 4b 4a 8d | Ca 0.25 Sb 0.25 Pb 0.5
1 2 a D D O c O O D 0 | 8f | H 0.34 C 0.46 S 0.05 N 0.02 O 0.12
1 1 c O D D 0 | 4e | Li 0.02 Ni 0.02 H 0.48 C 0.44 O 0.04
1 6 a O D D a D O D b O O O c O O O d O O O e O O O 0 | 8c 4b 4a 24e | Sr 0.2 Zn 0.1 S 0.1 O 0.6
0 3 a E C C n O O O e O O O 0 | 18f 9e 3a 9d | Sm 0.43 Ru 0.04 Pt 0.11 Br 0.43
0 4 a D D D b O O O m O O O c D O F 0 | 4b 4a 8d | Be 0.25 Nb 0.25 Cr 0.5
0 6 a O D D a D O D b O O O c O O O d O O O l O O O 0 | 4c 4b 4a 4d | K 0.25 Al 0.25 Ni 0.5
1 2 a D D O c O O O 0 | 4i 2a | Pu 0.33 Ni 0.22 Sb 0.44
1 3 a D D D b O O O c O O O 0 | 2d 2b 4i | Al 0.25 Cd 0.25 As 0.5
1 4 a D D D b O O O g O O O c O O O 0 | 4e 2a | Zr 0.57 As 0.43
1 3 b O O O g O O O c O O O 0 | 1a 1d 2f 1b | Ga 0.2 Tc 0.2 W 0.4 C 0.2
1 3 b O O O g O O O c O O O 0 | 1d 2f 1a 1b | Ta 0.2 Os 0.4 H 0.2 Pd 0.2
1 3 a D D O b O O D c O O D 0 | 4c 4a 8f | Tb 0.17 Al 0.17 Ga 0.5 Ni 0.17
0 3 n O O O i O O O e O O O 0 | 3f 2d 1a 3g | Y 0.33 Tl 0.33 Fe 0.33
0 3 b O O O c D D O h D D O 1 B B O | 2a 2b | Ba 0.25 Tc 0.25 O 0.5
1 3 n O O O b O O D e O O O 0 | 2d 6h | Tb 0.25 Ge 0.75
1 2 n O O O b O O D 0 | 6h 2d | Ho 0.43 Th 0.14 Ga 0.43
1 6 a O D D a D O D b O O O c O O O d O O O e O O O 0 | 4a 8c 4b | Pm 0.25 Rh 0.75
1 2 n O O O e O O O 0 | 6i 2d 1a | Ti 0.67 Pb 0.22 O 0.11
1 2 n O O O b O O D 0 | 6h 2c | Pm 0.43 Zn 0.14 Au 0.43
0 6 a O D D a D O D b O O O c O O O d O O O l O O O 0 | 4c 4b 4a | Dy 0.33 Np 0.33 Bi 0.33
0 3 b O O O g O O O j O O O 0 | 1a 1b | Tl 0.25 In 0.25 Pd 0.5
0 3 b O O O g O O O j O O O 0 | 1a | Ca 0.33 Al 0.33 S 0.33
1 4 a D D D b O O O g O O O c O O O 0 | 4e 2a 4d 2b | Th 0.3 B 0.2 Rh 0.2 N 0.3
1 0 0 | 2i | Co 0.0 P 0.02 H 0.35 C 0.61 Cl 0.01 O 0.0
1 3 b O O O g O O O c O O O 0 | 1b 1a 2f 1d | Rb 0.2 Fe 0.2 Pb 0.4 O 0.2
1 3 a E C C n O O O e O O O 0 | 3a 6c 3b | Pm 0.25 Tl 0.5 Hg 0.25
0 6 a O D D a D O D b O O O c O O O d O O O l O O O 0 | 4d 4a 4b 4c | Ca 0.25 Y 0.25 Mn 0.25 Ni 0.25
0 6 a O D D a D O D b O O O c O O O d O O O l O O O 0 | 4d 4a 4b 4c | K 0.25 Sc 0.25 Re 0.25 Ir 0.25
1 3 a E C C n O O O e O O O 0 | 3b 3a 6c | Re 0.25 Au 0.25 Br 0.5
1 2 b O O O c O O O 0 | 1f 2q 1h | Fe 0.25 Cu 0.5 Re 0.25
1 0 0 | 2i | H 0.43 C 0.55 O 0.02
0 6 a O D D a D O D b O O O c O O O d O O O l O O O 0 | 4b 4c 4a 4d | Be 0.25 Co 0.25 Sb 0.5
1 3 b O O O g O O O c O O O 0 | 1a 1b 2h 4i 1d | Li 0.11 Pm 0.11 Si 0.22 Pt 0.56
0 3 a D D D b O O O j O O O 0 | 2a 2b | Sr 0.29 Cu 0.14 O 0.29 F 0.29
1 0 0 | 2i | U 0.01 Si 0.02 B 0.01 H 0.57 C 0.35 N 0.02 O 0.02
1 6 a O D D a D O D b O O O c O O O d O O O e O O O 0 | 4b 8c 4a | Li 0.25 Pm 0.5 Ni 0.25
1 3 b O O O g O O O c O O O 0 | 4i 1c 1d 1b 1a 2g 2f 2e 2h | Mg 0.38 Si 0.06 Sn 0.06 O 0.5
1 3 b O O O g O O O c D D O 0 | 2a 4h 4g | Co 0.2 Bi 0.4 Pt 0.4
1 2 a E C C n O O O 0 | 18f 3a | Sm 0.63 Cu 0.32 Ru 0.05
1 1 c O O D 0 | 4g 2e 2f | U 0.01 P 0.02 H 0.6 C 0.25 N 0.12
0 3 a D D D b O O O j O O O 0 | 2a 2b | Be 0.25 Nb 0.25 B 0.5
0 6 a O D D a D O D b O O O c O O O d O O O l O O O 0 | 4a 4d 4b 4c | Sr 0.5 La 0.25 Ni 0.25
1 3 a E C C n O O O e O O O 0 | 6c 18h 3b | La 0.13 Tm 0.87
0 6 a O D D a D O D b O O O c O O O d O O O l O O O 0 | 4c 4a 16e | Er 0.17 V 0.17 Zn 0.67
1 3 a E C C n O O O e O O O 0 | 6c 3b 3a | Sm 0.5 Th 0.25 Au 0.25
1 1 n O O O 0 | 2d 6g 1b | Pr 0.1 Al 0.57 Cu 0.33
1 2 a D D O c O O O 0 | 2b 4i 2d | Pm 0.08 Er 0.17 Tm 0.25 S 0.5
0 6 a O D D a D O D b O O O c O O O d O O O l O O O 0 | 4d 4c 4b 4a | Na 0.25 La 0.25 Cd 0.25 Sb 0.25
0 2 a D D O j O O O 0 | 2a | K 0.07 Ba 0.13 Tc 0.13 P 0.4 Rh 0.27
0 1 j O O O 0 | 1b 1a | Ta 0.25 Re 0.5 Se 0.25
1 2 n O O O e O O O 0 | 2c 2d 1b | Zr 0.57 Ti 0.43
1 2 a D D O c O O O 0 | 4i | Zr 0.33 Fe 0.67
0 3 a E C C n O O O k O O O 0 | 3a | Ga 0.5 Mo 0.25 Ru 0.25
1 1 c O D D 0 | 4e 2d | Ba 0.13 Mn 0.07 H 0.4 O 0.4
1 3 b O O O g O O O c D D O 0 | 2a 4h 4g | Zr 0.2 Re 0.4 Os 0.4
1 1 c O O O 0 | 1f 1g 1e 1a 2n 2m | Cs 0.25 Ho 0.12 Th 0.12 S 0.5
1 2 a D D O c O O O 0 | 2c 4e 2d | Ba 0.25 Li 0.5 Ge 0.25
0 6 a O D D a D O D b O O O c O O O d O O O l O O O 0 | 4a 4c 4b 4d | Ba 0.5 Zn 0.25 Tc 0.25
0 3 a E C C n O O O k O O O 0 | 3a | V 0.25 Co 0.25 Os 0.5
1 4 b O O O c O O O d O O O e O O O 0 | 1b 1a 3d | Re 0.2 P 0.2 Os 0.6
0 6 a O D D a D O D b O O O c O O O d O O O l O O O 0 | 16e 4d 4a | Al 0.67 B 0.17 Os 0.17
1 3 b O O O g O O O c O O O 0 | 2f 1a 1b 1d | P 0.4 Ru 0.2 S 0.2 I 0.2
1 3 b O O O g O O O c O O O 0 | 1b 2f 1a 1d | Zn 0.2 Re 0.4 As 0.2 Cl 0.2
1 2 a D D O c O O D 0 | 8f 4e | Pr 0.33 Sm 0.22 Ho 0.44
0 3 n O O O i O O O e O O O 0 | 3f 3g 2d 1a | Tm 0.33 Fe 0.33 Hg 0.33
1 3 b O O O g O O O c O O O 0 | 2g 2h 1d 1c | Sm 0.5 Zn 0.38 Rh 0.12
1 3 b O O O g O O O c O O O 0 | 2h 1d 2g 1a | Hf 0.5 Zn 0.4 Re 0.1
0 3 n O O O i O O O e O O O 0 | 3f 3g 2c | Tl 0.38 In 0.38 Pd 0.25
1 4 a D D D b O O O g O O O c O O O 0 | 2a 4d 4e | K 0.2 Li 0.4 F 0.4
1 2 a D D O c O O O 0 | 4i 2c 2b 8j | Th 0.2 Be 0.1 Al 0.1 Pt 0.6
1 3 b O O O g O O O c O O O 0 | 2f 1b 1d 1a | Pm 0.4 Pr 0.2 Zn 0.2 N 0.2
1 4 a D D D b O O O g O O O c O O O 0 | 2a 4e 4d | Sr 0.2 Rh 0.4 Cl 0.4
1 2 b O O D c O D D 0 | 8e 4d 4c | Y 0.43 Sn 0.14 Ge 0.14 Rh 0.29
1 2 a D D O c O O O 0 | 2b 2c 4i | Nb 0.25 As 0.25 Ru 0.5
0 2 b D O D j D O D 0 | 4b 2a | Pm 0.5 Ge 0.12 I 0.38
1 3 b O O O g O O O c O O O 0 | 4i 2e 2h 1c 1a 2g | Nd 0.75 Ho 0.05 Sc 0.2
0 3 a E C C n O O O k O O O 0 | 3a | Ce 0.25 Ho 0.5 Bi 0.25
0 6 a O D D a D O D b O O O c O O O d O O O l O O O 0 | 4d 4a 4b 4c | Ta 0.25 Ti 0.25 Be 0.5
1 3 n O O O b O O D e O O O 0 | 4e 4f 2c | Y 0.4 Ga 0.4 Cl 0.2
1 2 a E C C n O O O 0 | 3b 18f 3a | Zr 0.12 Te 0.75 Pd 0.12
0 6 a O D D a D O D b O O O c O O O d O O O l O O O 0 | 16e 4c 4a | B 0.83 Os 0.17
1 6 a O D D a D O D b O O O c O O O d O O O e O O O 0 | 8c 4a 4b | Y 0.5 Hf 0.25 Fe 0.25
1 3 a D D O b O O O c O O O 0 | 2b 2c 4k | V 0.25 Ni 0.25 As 0.5
1 3 b O O O g O O O c O O O 0 | 2f 1b 1a 1d | Ti 0.4 Tl 0.2 Rh 0.2 Pb 0.2
1 4 b O O O c O O O d O O O e O O O 0 | 1b 3c 1a | Pr 0.2 Zr 0.8
